;job_name;company_name;job_url;date
35;Mobile Staff Software Engineer - Prevenção a Fraude;will bank;https://vemserwill.gupy.io/job/eyJqb2JJZCI6NTY5MDY0MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;19/10/2023
36;AFYA SP | Pessoa Engenheira de Software Backend Sênior;Afya ;https://afya.gupy.io/job/eyJqb2JJZCI6NTY4MTAxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;18/10/2023
37;Analista de Documentação de Software Jr.;Cyncly Brasil;https://cynclybrasil.gupy.io/job/eyJqb2JJZCI6NTY2Mjc1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;18/10/2023
38;[Tech] Software Engineer;Coruja Labs;https://coruja-labs.gupy.io/job/eyJqb2JJZCI6NTY4MDQzOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;18/10/2023
39;Analista de Testes de Software Pleno;Vem Pra Pixeon ;https://vemprapixeon.gupy.io/job/eyJqb2JJZCI6NTY0MjA3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;18/10/2023
40;SOFTWARE DEVELOPER – BACKEND;Mundiale;https://mundiale.gupy.io/job/eyJqb2JJZCI6NTY3MTgxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;17/10/2023
41;Analista de Engenharia de Software Jr;Elo;https://vempraelo.gupy.io/job/eyJqb2JJZCI6NTY2NDA2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;17/10/2023
42;Arquiteto (a) de software ;Stefanini Group;https://stefanini.gupy.io/job/eyJqb2JJZCI6NTY2NzkwOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;16/10/2023
43;Lead Software Engineer;Kanastra ;https://kanastra.gupy.io/job/eyJqb2JJZCI6NTYyOTI4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;16/10/2023
44;Software Engineer - Finance as a Service;will bank;https://vemserwill.gupy.io/job/eyJqb2JJZCI6NTY2NjEwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;16/10/2023
45;Engenheiro de software - PHP Pleno ;Westwing;https://westwing.gupy.io/job/eyJqb2JJZCI6NTY2NDcyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;16/10/2023
46;13910-Pessoa Engenheira de Software;GLOBAL HITSS;https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTQ0NDA1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;16/10/2023
47;Profissional de Liderança Técnica de Software;Radix Engenharia e Software;https://radixeng.gupy.io/job/eyJqb2JJZCI6NTU2NjY2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;12/10/2023
48;Profissional de Liderança Técnica de Software;Radix Engenharia e Software;https://radixeng.gupy.io/job/eyJqb2JJZCI6NTU2NjczNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;12/10/2023
49;Pessoa Engenheira de Software - Flutter  ;Carreira Octadesk;https://octadesk.gupy.io/job/eyJqb2JJZCI6NTYzNjUzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal;11/10/2023
